sim_time,avg_speed,z1,z2,z3,cars_z1,cars_z2,cars_z3,total_cars,q_len_m
511.000,9.09,6.1,3.7,17.4,11,6,3,20,67.28
512.000,9.67,6.2,4.0,18.7,10,7,2,19,86.31
513.000,7.72,5.7,3.6,13.9,10,7,2,19,83.16
514.000,8.71,6.1,3.1,17.0,10,7,2,19,96.45
515.000,7.73,6.6,1.8,14.7,10,7,2,19,98.02
516.000,8.53,7.1,1.3,17.3,10,6,4,20,102.88
517.000,7.99,7.6,1.4,15.0,10,6,4,20,116.11
518.000,6.74,7.5,1.7,11.0,9,6,4,19,92.65
519.000,6.75,7.8,5.2,7.2,9,7,4,20,92.67
520.000,7.71,7.2,5.0,10.9,9,7,4,20,104.96
521.000,6.76,7.5,4.7,8.1,9,7,4,20,94.66
522.000,5.44,8.5,2.3,5.5,9,6,4,19,84.29
523.000,5.64,8.3,2.5,6.1,10,5,5,20,83.86
524.000,5.74,8.9,2.8,5.6,9,5,5,19,84.68
525.000,7.82,9.1,2.8,11.6,9,6,6,21,86.65
526.000,7.23,8.6,2.9,10.1,9,5,6,20,76.82
527.000,6.70,8.4,8.8,2.8,9,6,5,20,77.59
528.000,7.32,7.9,9.6,4.4,9,5,6,20,78.18
529.000,6.25,9.4,4.6,4.8,10,5,5,20,189.47
530.000,6.05,8.8,4.8,4.5,10,4,6,20,55.04
531.000,6.43,8.2,6.6,4.5,10,4,6,20,164.59
532.000,6.42,7.8,7.0,4.5,10,3,7,20,154.24
533.000,6.16,7.4,6.9,4.2,10,4,6,20,56.22
534.000,7.76,6.6,7.6,9.1,10,3,7,20,199.33
535.000,7.62,5.9,7.6,9.3,10,4,6,20,219.11
536.000,8.02,5.8,14.4,3.8,10,4,6,20,220.00
537.000,8.11,5.9,13.9,4.5,10,4,6,20,211.93
538.000,8.64,8.2,7.7,10.1,10,4,6,20,199.26
539.000,8.17,7.9,7.5,9.1,11,3,7,21,209.65
540.000,8.55,7.9,12.1,5.6,10,5,5,20,200.66
541.000,8.06,7.7,11.0,5.6,10,5,5,20,190.89
542.000,9.64,9.2,6.7,13.0,11,4,5,20,202.26
543.000,9.64,8.6,6.8,13.6,11,4,5,20,62.34
544.000,8.66,7.3,11.4,7.3,11,5,4,20,62.65
545.000,8.02,6.8,9.8,7.5,11,5,5,21,63.07
546.000,7.43,6.1,8.3,7.9,10,6,4,20,146.22
547.000,8.43,6.8,5.7,12.8,11,4,6,21,107.36
548.000,8.16,6.9,5.3,12.3,11,4,6,21,92.72
549.000,9.52,6.3,9.1,13.1,11,6,5,22,93.54
550.000,9.23,5.7,9.0,13.0,11,5,5,21,49.74
551.000,7.41,5.5,10.1,6.6,11,7,3,21,148.84
552.000,7.17,6.0,7.4,8.1,11,6,4,21,176.36
553.000,6.83,5.3,7.0,8.2,12,5,5,22,176.41
554.000,6.29,4.9,6.2,7.8,11,6,4,21,175.35
555.000,5.70,5.1,4.0,8.0,12,5,5,22,162.55
556.000,6.84,5.0,4.2,11.3,12,4,6,22,150.65
557.000,6.79,4.9,4.3,11.2,12,5,5,22,165.31
558.000,5.91,4.9,3.6,9.3,11,5,5,21,167.30
559.000,5.86,4.7,6.3,6.6,11,6,5,22,152.78
560.000,7.29,4.2,5.5,12.2,11,6,5,22,153.87
561.000,6.90,5.1,4.5,11.1,11,6,5,22,139.89
562.000,6.25,4.9,4.3,9.6,10,6,6,22,112.57
563.000,7.86,5.8,5.6,12.1,11,7,5,23,103.95
564.000,7.42,6.1,5.1,11.1,10,7,5,22,115.98
565.000,7.57,5.7,4.4,12.6,11,6,6,23,113.86
566.000,7.64,6.8,5.2,10.9,11,7,4,22,125.80
567.000,7.17,6.5,4.3,10.7,11,7,5,23,124.44
568.000,6.37,6.5,5.5,7.2,11,8,4,23,112.80
569.000,5.36,6.6,3.9,5.5,10,8,4,22,112.99
570.000,7.01,6.5,2.3,12.2,10,8,5,23,108.90
571.000,6.92,6.8,2.7,11.3,10,8,5,23,109.07
572.000,6.96,6.6,2.8,11.5,10,7,6,23,110.71
573.000,6.43,6.9,2.9,9.5,10,7,6,23,123.94
574.000,6.16,8.0,4.4,6.1,11,7,5,23,120.58
575.000,6.47,8.5,3.9,6.9,10,7,6,23,108.30
576.000,7.43,8.0,4.4,9.9,10,9,5,24,110.76
577.000,6.86,7.0,5.2,8.4,10,8,5,23,173.71
578.000,6.48,6.6,3.3,9.5,11,7,6,24,163.15
579.000,7.36,6.8,3.8,11.5,10,7,7,24,130.53
580.000,6.56,6.9,4.2,8.6,11,7,6,24,179.91
581.000,6.34,6.4,4.0,8.7,11,6,7,24,123.46
582.000,6.02,5.6,4.6,7.9,11,8,5,24,160.34
583.000,6.29,5.3,3.9,9.7,10,8,6,24,150.57
584.000,6.10,5.9,4.2,8.3,11,8,5,24,137.98
585.000,6.30,6.3,4.6,8.0,11,7,6,24,141.84
586.000,5.75,5.9,4.4,6.9,11,7,6,24,141.72
587.000,6.61,5.8,4.5,9.6,10,8,6,24,130.85
588.000,7.27,6.3,5.1,10.5,11,8,6,25,113.95
589.000,7.01,6.6,4.8,9.6,10,8,6,24,114.96
590.000,5.90,7.3,3.6,6.9,11,7,6,24,125.87
591.000,6.74,7.1,5.6,7.4,11,7,6,24,127.16
592.000,6.34,7.0,4.2,7.8,11,8,5,24,117.03
593.000,6.35,7.2,4.3,7.6,11,8,5,24,118.55
594.000,6.22,6.9,4.1,7.7,11,8,5,24,122.14
595.000,6.69,6.3,4.7,9.0,11,9,4,24,122.15
596.000,7.07,6.2,4.1,10.8,11,9,5,25,135.64
597.000,6.65,6.1,3.9,9.9,11,8,5,24,129.97
598.000,6.56,6.2,3.9,9.6,11,8,6,25,129.29
599.000,6.70,6.1,4.7,9.3,12,7,6,25,129.51
600.000,6.52,6.2,4.5,8.8,12,7,6,25,131.19
601.000,6.19,6.4,5.9,6.2,11,8,5,24,120.48
602.000,6.46,6.7,5.5,7.2,13,6,6,25,124.41
603.000,6.71,5.7,5.6,8.9,12,8,5,25,124.23
604.000,6.05,6.0,5.7,6.4,12,8,5,25,132.79
605.000,5.16,6.1,5.1,4.3,12,7,5,24,144.30
606.000,6.44,5.9,5.1,8.3,12,7,7,26,146.45
607.000,6.44,5.7,4.6,9.0,13,6,6,25,158.48
608.000,6.64,5.8,4.7,9.4,13,6,7,26,160.63
609.000,6.13,5.9,3.7,8.8,13,5,7,25,173.10
610.000,5.69,6.0,5.0,6.1,13,7,5,25,175.44
611.000,5.45,5.3,4.0,7.1,13,6,6,25,175.29
612.000,6.60,5.6,4.8,9.4,13,7,6,26,176.09
613.000,6.25,5.3,4.1,9.3,12,8,5,25,175.19
614.000,5.61,5.4,3.9,7.5,12,8,5,25,187.50
615.000,6.16,5.8,3.0,9.7,13,7,7,27,173.94
616.000,6.23,5.6,4.6,8.5,12,8,6,26,173.94
617.000,4.96,4.9,3.9,6.0,13,7,6,26,159.44
618.000,4.76,5.0,3.2,6.0,13,6,7,26,171.78
619.000,5.91,5.2,3.7,8.8,13,7,7,27,171.81
620.000,5.68,5.1,5.1,6.8,13,7,6,26,162.16
621.000,5.90,5.5,4.7,7.6,13,7,7,27,174.84
622.000,5.62,5.6,3.4,7.8,13,7,6,26,159.73
623.000,4.96,5.6,3.1,6.2,13,7,6,26,162.10
624.000,5.53,5.6,4.6,6.4,12,8,6,26,163.90
625.000,5.49,6.0,3.2,7.3,13,7,7,27,163.12
626.000,5.05,5.9,4.5,4.7,12,8,6,26,164.32
627.000,5.27,5.5,4.1,6.2,13,7,7,27,175.09
628.000,5.80,5.1,4.1,8.2,12,8,7,27,186.99
629.000,5.77,5.4,4.5,7.4,12,8,7,27,187.08
630.000,6.03,5.7,5.1,7.3,13,7,7,27,173.51
631.000,5.62,5.3,4.5,7.0,13,7,7,27,174.79
632.000,5.58,5.4,3.8,7.6,13,7,7,27,176.79
633.000,5.69,5.7,4.5,6.8,13,8,6,27,178.70
634.000,5.84,5.6,4.0,8.0,12,8,7,27,180.94
635.000,6.45,5.6,5.5,8.2,13,8,7,28,171.34
636.000,5.83,5.6,4.5,7.3,13,7,7,27,183.50
637.000,5.45,5.7,4.8,5.8,13,7,7,27,168.94
638.000,5.77,5.5,5.8,6.0,12,8,7,27,166.47
639.000,5.84,5.1,4.6,7.8,14,7,7,28,164.60
640.000,5.49,5.4,4.8,6.3,13,8,6,27,164.30
641.000,4.53,5.6,2.5,5.5,14,7,6,27,166.45
642.000,4.83,5.4,3.2,5.9,13,7,7,27,157.19
643.000,5.07,5.3,4.4,5.4,14,7,7,28,167.62
644.000,4.34,5.5,4.2,3.4,13,7,7,27,171.38
645.000,4.27,5.2,4.1,3.5,13,8,6,27,170.04
646.000,3.79,5.0,3.9,2.4,12,8,7,27,191.01
647.000,3.93,5.2,3.2,3.4,14,6,8,28,189.97
648.000,3.93,5.1,3.9,2.7,13,6,8,27,204.97
649.000,3.64,5.4,3.4,2.1,14,5,8,27,217.23
650.000,4.62,5.0,3.0,5.9,14,5,9,28,226.27
651.000,5.73,5.0,3.8,8.4,14,5,10,29,218.84
652.000,5.49,4.8,3.9,7.7,13,5,10,28,219.78
653.000,5.22,4.7,6.5,4.4,13,6,9,28,233.12
654.000,4.59,4.8,7.1,1.8,12,8,7,27,235.82
655.000,4.47,5.3,6.0,2.1,12,8,7,27,228.00
656.000,4.10,5.6,4.3,2.4,13,6,8,27,225.59
657.000,3.59,5.1,3.3,2.4,13,7,7,27,225.67
658.000,3.42,5.6,2.0,2.7,14,6,7,27,224.65
659.000,4.82,5.4,2.1,7.0,13,6,8,27,222.99
660.000,5.13,4.5,2.3,8.6,12,7,6,25,217.25
661.000,5.24,3.9,1.6,10.2,13,6,8,27,226.93
662.000,6.29,3.4,4.8,10.7,12,7,8,27,219.49
663.000,5.70,3.4,4.3,9.3,12,7,8,27,219.82
664.000,4.86,3.3,5.4,5.9,11,8,8,27,215.39
665.000,4.39,3.4,6.7,3.1,12,8,8,28,217.34
666.000,4.87,4.2,4.2,6.2,13,8,8,29,208.71
667.000,4.73,4.5,3.6,6.0,12,8,8,28,167.73
668.000,5.37,5.0,4.0,7.0,12,8,9,29,191.96
669.000,5.01,5.5,3.3,6.2,12,7,10,29,191.90
670.000,4.70,5.9,4.4,3.8,12,8,9,29,168.51
671.000,4.76,6.2,2.8,5.3,12,7,10,29,169.57
672.000,5.03,6.7,4.3,4.1,12,8,9,29,168.56
673.000,4.37,6.5,3.2,3.4,11,9,8,28,183.70
674.000,4.92,6.4,3.5,4.9,12,8,10,30,183.07
675.000,5.24,6.7,3.6,5.4,12,8,10,30,187.27
676.000,5.24,6.9,3.5,5.4,12,9,9,30,191.14
677.000,4.58,6.1,3.3,4.4,11,9,9,29,189.38
678.000,5.25,6.5,3.5,5.8,13,8,9,30,187.97
679.000,4.87,5.8,3.4,5.4,12,8,10,30,197.89
680.000,4.70,5.9,4.7,3.5,12,9,9,30,201.44
681.000,4.85,6.0,4.0,4.5,13,7,10,30,188.27
682.000,4.81,6.1,4.2,4.1,13,7,10,30,192.17
683.000,5.16,5.5,5.7,4.2,12,8,10,30,191.38
684.000,4.93,5.7,4.9,4.2,13,7,10,30,190.58
685.000,5.00,5.3,4.6,5.1,12,7,11,30,191.02
686.000,4.84,5.4,4.7,4.4,12,9,9,30,194.51
687.000,4.70,5.3,4.3,4.5,12,8,10,30,196.49
688.000,4.74,5.8,4.8,3.6,12,9,9,30,180.39
689.000,4.16,5.4,4.2,2.9,11,9,9,29,183.09
690.000,4.60,5.7,4.1,4.0,12,10,9,31,204.78
691.000,4.40,5.3,4.3,3.6,12,9,9,30,193.41
692.000,4.24,5.9,3.5,3.4,13,8,9,30,196.53
693.000,5.00,5.8,3.3,5.9,13,9,9,31,196.89
694.000,4.85,5.7,3.5,5.3,13,9,8,30,199.98
695.000,4.30,5.9,2.9,4.2,14,8,8,30,204.89
696.000,3.94,6.2,2.2,3.4,14,7,8,29,193.84
697.000,4.16,6.3,2.6,3.6,14,7,8,29,194.69
698.000,5.07,6.2,4.1,5.0,14,7,9,30,207.65
699.000,4.60,5.8,3.1,4.9,14,7,9,30,209.24
700.000,4.31,6.0,3.0,4.0,13,7,9,29,208.54
701.000,4.67,5.7,3.1,5.3,14,6,11,31,217.00
702.000,5.39,5.2,4.4,6.6,13,8,10,31,221.05
703.000,4.94,5.4,4.1,5.3,13,8,10,31,223.50
704.000,4.31,5.5,3.2,4.2,13,7,10,30,207.15
705.000,3.96,5.1,3.1,3.7,13,7,10,30,218.83
706.000,4.87,4.8,5.0,4.8,13,7,11,31,228.16
707.000,4.72,4.8,5.6,3.7,13,8,10,31,230.51
708.000,4.40,4.7,4.2,4.2,13,8,10,31,231.93
709.000,4.30,4.9,4.4,3.6,13,8,10,31,234.51
710.000,4.86,5.0,4.8,4.8,13,7,11,31,212.56
711.000,4.97,5.2,5.9,3.9,13,8,10,31,202.89
712.000,4.25,4.9,5.3,2.5,13,8,10,31,214.07
713.000,3.80,4.7,4.0,2.6,13,8,10,31,215.03
714.000,4.57,4.4,3.7,5.5,12,9,9,30,207.44
715.000,4.41,4.5,4.4,4.3,13,9,9,31,220.04
716.000,4.49,4.4,3.5,5.6,12,9,10,31,210.05
717.000,4.39,4.6,3.2,5.4,12,10,9,31,213.83
718.000,3.95,4.5,2.6,4.7,12,9,9,30,212.45
719.000,3.86,4.8,3.4,3.4,13,9,9,31,222.70
720.000,4.44,4.6,3.2,5.5,13,8,10,31,226.51
721.000,4.58,5.1,4.0,4.6,14,8,9,31,216.72
722.000,4.17,5.3,3.3,3.9,13,9,8,30,219.09
723.000,4.20,5.7,2.9,4.0,13,9,7,29,199.71
724.000,5.18,6.2,2.2,7.1,13,8,10,31,198.09
725.000,5.19,6.1,3.9,5.5,14,8,9,31,188.72
726.000,4.71,5.8,3.6,4.7,14,8,9,31,203.18
727.000,4.75,6.0,2.8,5.4,14,7,11,32,209.98
728.000,5.14,6.1,4.9,4.4,14,8,10,32,213.31
729.000,5.32,5.8,4.7,5.4,14,7,11,32,210.34
730.000,5.07,5.4,5.2,4.6,14,8,10,32,213.67
731.000,4.78,5.6,4.4,4.3,14,8,9,31,201.37
732.000,4.86,5.3,5.1,4.2,15,8,10,33,222.67
733.000,4.96,5.3,5.3,4.3,14,8,10,32,226.80
734.000,4.75,5.3,4.9,4.0,15,7,10,32,217.96
735.000,4.84,4.8,6.6,3.2,14,8,9,31,215.71
736.000,5.18,4.6,5.5,5.4,16,7,10,33,226.33
737.000,4.91,4.5,5.8,4.5,15,8,9,32,230.97
738.000,5.11,4.8,5.1,5.5,16,7,10,33,221.78
739.000,5.00,4.9,4.4,5.7,15,8,9,32,211.05
740.000,4.84,5.1,4.5,4.9,15,8,9,32,209.78
741.000,5.12,5.2,4.8,5.4,15,8,9,32,211.51
742.000,5.30,5.0,4.7,6.2,16,7,11,34,218.37
743.000,5.24,5.1,5.1,5.4,16,7,10,33,220.10
744.000,4.77,5.1,4.2,5.0,16,8,9,33,222.92
745.000,4.68,5.0,4.1,5.0,15,8,9,32,222.84
746.000,4.65,4.9,4.9,4.1,16,8,9,33,221.72
747.000,4.19,4.6,3.9,4.0,16,8,8,32,236.25
748.000,5.24,4.8,4.6,6.4,16,9,8,33,233.85
749.000,4.90,4.7,3.8,6.1,16,8,8,32,233.60
750.000,5.24,4.7,4.2,6.9,17,7,9,33,237.69
751.000,5.42,4.5,4.2,7.5,16,7,11,34,231.94
752.000,5.69,4.6,5.0,7.4,17,7,11,35,244.50
753.000,5.15,4.5,4.2,6.7,16,8,10,34,247.16
754.000,4.77,4.9,3.5,5.9,17,7,10,34,232.53
755.000,4.41,4.4,4.1,4.6,16,8,9,33,236.58
756.000,4.20,4.3,4.1,4.2,16,8,9,33,240.38
757.000,4.69,4.3,4.7,5.0,16,8,10,34,236.00
758.000,4.77,4.5,4.6,5.2,16,9,10,35,236.55
759.000,4.19,4.9,4.2,3.5,17,9,9,35,248.36
760.000,4.05,4.7,3.9,3.5,16,9,9,34,249.21
761.000,4.06,5.1,3.4,3.7,17,9,8,34,238.52
762.000,3.58,4.1,4.5,2.1,16,10,7,33,245.06
763.000,4.43,4.7,3.6,5.0,18,8,9,35,257.62
764.000,4.30,4.4,3.5,5.0,17,8,9,34,246.74
765.000,4.01,4.5,3.2,4.2,18,7,8,33,245.76
766.000,3.51,3.9,3.3,3.3,18,6,9,33,257.44
767.000,3.61,3.7,5.3,1.8,18,7,8,33,252.06
768.000,3.16,4.1,3.8,1.6,18,7,7,32,255.07
769.000,4.25,4.2,3.3,5.3,18,7,8,33,239.82
770.000,5.07,4.4,3.5,7.4,18,7,9,34,228.38
771.000,4.64,4.2,3.8,6.0,18,6,10,34,239.79
772.000,4.81,3.9,4.0,6.4,18,6,11,35,252.83
773.000,4.56,3.5,4.9,5.2,18,6,10,34,243.90
774.000,3.95,3.3,4.0,4.5,18,7,9,34,244.02
775.000,4.08,2.6,4.7,5.0,18,7,10,35,245.86
776.000,4.05,2.7,4.5,5.0,18,7,10,35,248.28
777.000,4.22,2.3,5.5,4.9,17,8,10,35,249.71
778.000,4.19,2.2,4.9,5.5,17,9,9,35,240.19
779.000,3.81,2.6,4.2,4.6,18,8,9,35,233.66
780.000,4.43,2.5,5.8,4.9,18,8,10,36,244.90
781.000,4.43,3.2,4.5,5.6,19,8,9,36,236.91
782.000,4.16,2.7,4.0,5.7,18,8,10,36,235.87
783.000,4.03,3.2,4.0,4.9,19,8,9,36,235.88
784.000,3.77,2.9,3.5,4.8,18,8,9,35,238.82
785.000,4.32,3.1,3.6,6.3,18,8,10,36,231.39
786.000,4.17,3.2,3.9,5.4,18,8,9,35,226.09
787.000,3.93,3.0,4.2,4.6,18,10,7,35,224.52
788.000,4.25,2.9,3.8,6.1,18,10,8,36,224.98
789.000,4.32,2.7,3.5,6.8,19,8,10,37,225.94
790.000,4.41,2.8,4.3,6.2,19,9,9,37,217.95
791.000,3.86,3.0,2.9,5.7,19,9,9,37,225.27
792.000,4.37,3.1,4.1,5.9,19,10,9,38,218.48
793.000,3.70,2.8,2.9,5.4,19,9,9,37,210.78
794.000,3.68,2.6,2.9,5.5,19,9,11,39,203.10
795.000,3.72,2.3,3.7,5.2,18,10,11,39,204.09
796.000,3.35,2.3,2.9,4.8,19,9,11,39,217.80
797.000,3.24,2.2,2.8,4.7,19,9,11,39,207.37
798.000,3.09,1.6,3.8,3.8,18,10,10,38,211.55
799.000,2.94,2.2,3.8,2.8,19,10,9,38,201.92
800.000,2.57,1.7,3.5,2.6,19,10,9,38,212.70
801.000,3.12,2.0,3.4,3.9,20,10,9,39,204.99
802.000,3.18,1.9,3.4,4.3,20,10,9,39,195.56
803.000,2.55,1.7,3.1,2.9,19,10,10,39,203.92
804.000,2.96,2.0,2.4,4.5,20,9,11,40,208.33
805.000,2.52,1.7,1.5,4.4,19,9,11,39,199.67
806.000,2.81,2.0,2.1,4.3,19,10,11,40,188.30
807.000,2.53,2.3,1.1,4.2,19,10,11,40,191.56
808.000,2.09,2.1,1.0,3.1,18,10,12,40,190.23
809.000,2.61,2.4,1.9,3.5,18,11,12,41,186.45
810.000,2.30,2.2,1.0,3.7,17,11,12,40,187.95
811.000,2.12,2.6,1.9,1.9,17,12,11,40,191.26
812.000,2.39,2.5,1.2,3.5,16,12,12,40,180.95
813.000,2.37,2.7,0.6,3.7,16,13,11,40,176.67
814.000,2.41,2.6,0.3,4.3,15,13,12,40,177.90
815.000,2.41,3.1,0.7,3.4,15,14,11,40,179.82
816.000,2.20,3.0,0.4,3.1,15,14,11,40,171.29
817.000,2.32,2.9,0.1,4.0,14,14,12,40,167.83
818.000,2.72,3.4,0.6,4.2,14,15,12,41,168.92
819.000,2.28,3.1,0.3,3.5,13,15,13,41,180.11
820.000,2.41,3.6,0.0,3.6,13,15,14,42,172.05
821.000,2.12,3.5,0.0,2.9,12,15,14,41,163.31
822.000,2.55,4.2,0.0,3.4,12,16,14,42,165.41
823.000,2.26,4.3,0.0,2.5,11,16,14,41,157.25
824.000,2.04,4.6,0.0,1.5,11,16,14,41,152.73
825.000,2.06,5.3,0.0,0.9,11,16,14,41,155.86
826.000,2.38,5.4,0.0,1.8,10,16,15,41,160.44
827.000,2.43,5.8,0.0,1.5,10,16,15,41,152.14
828.000,2.45,6.5,0.0,0.8,9,16,15,40,144.39
829.000,3.01,7.4,0.0,1.6,9,16,16,41,147.91
830.000,3.17,8.0,0.1,1.4,8,16,16,40,139.72
831.000,3.31,8.2,0.1,1.6,8,16,17,41,144.13
832.000,3.40,8.5,0.0,1.6,7,16,18,41,140.77
833.000,3.52,9.4,0.1,1.0,7,16,17,40,135.71
834.000,3.25,9.0,0.0,0.7,7,15,19,41,148.16
835.000,3.57,10.3,0.0,0.4,7,15,19,41,139.39
836.000,3.71,10.8,0.1,0.2,6,15,19,40,129.59
837.000,4.02,11.6,0.4,0.1,5,15,18,38,127.01
838.000,3.83,11.2,0.3,0.0,6,14,19,39,125.87
839.000,4.06,11.7,0.5,0.0,5,14,19,38,121.24
840.000,4.03,11.7,0.4,0.0,6,13,19,38,124.11
841.000,4.47,12.7,0.7,0.0,5,13,19,37,116.99
842.000,4.29,12.3,0.5,0.1,6,12,20,38,114.45
843.000,4.70,13.4,0.7,0.0,5,12,20,37,115.53
844.000,4.33,12.6,0.3,0.0,6,11,20,37,117.21
845.000,4.66,13.3,0.6,0.0,5,11,20,36,121.02
846.000,4.62,13.0,0.8,0.0,5,11,16,32,97.74
847.000,5.18,14.2,1.4,0.0,4,11,14,29,84.93
848.000,4.84,13.1,1.4,0.0,5,10,18,33,103.39
849.000,5.17,13.7,1.9,0.0,4,10,18,32,95.96
850.000,4.85,12.5,2.0,0.0,5,9,18,32,100.50
851.000,5.33,13.3,2.7,0.0,4,9,18,31,91.34
852.000,4.96,12.6,2.2,0.1,5,8,18,31,93.42
853.000,5.59,13.9,2.8,0.1,4,8,18,30,96.41
854.000,5.80,14.3,3.0,0.1,5,7,18,30,101.38
855.000,5.80,14.8,2.5,0.1,5,6,20,31,100.29
856.000,6.29,14.9,3.9,0.1,5,6,20,31,93.19
857.000,6.25,14.6,3.9,0.2,5,5,20,30,84.92
858.000,6.69,15.3,4.8,0.1,5,6,17,28,90.67
859.000,6.53,15.5,4.1,0.0,5,5,19,29,87.16
860.000,7.22,16.2,5.4,0.0,5,5,19,29,88.28
861.000,7.15,15.9,5.4,0.1,5,4,17,26,84.21
862.000,7.70,15.9,7.0,0.1,5,4,15,24,88.65
863.000,7.20,15.7,5.8,0.0,5,4,18,27,87.81
864.000,7.56,15.4,7.1,0.1,5,4,18,27,92.07
865.000,7.41,15.5,6.4,0.4,5,3,16,24,76.40
866.000,7.58,14.8,7.5,0.5,5,4,15,24,68.53
867.000,7.85,14.6,8.2,0.7,5,3,15,23,59.17
868.000,8.36,14.2,9.9,1.0,5,3,15,23,61.65
869.000,8.13,14.4,9.4,0.7,5,3,14,22,65.46
870.000,8.06,14.2,9.4,0.6,5,4,11,20,69.46
871.000,8.56,14.7,10.0,0.9,5,3,11,19,53.42
872.000,8.45,14.2,10.1,1.1,6,2,15,23,60.88
873.000,8.55,14.7,9.7,1.2,5,3,14,22,46.51
874.000,8.48,14.0,9.5,1.9,6,2,12,20,40.79
875.000,8.61,14.4,9.3,2.1,5,3,11,19,42.60
876.000,8.34,13.8,9.6,1.7,6,3,10,19,46.15
877.000,8.83,14.1,10.2,2.1,5,3,10,18,50.28
878.000,9.23,13.4,11.3,3.0,5,4,5,14,37.74
879.000,9.76,13.7,11.3,4.3,5,3,8,16,41.03
880.000,8.85,14.3,9.0,3.2,6,3,10,19,56.95
881.000,10.08,14.3,11.1,4.8,5,3,10,18,60.99
882.000,10.75,14.2,12.1,6.0,5,3,8,16,56.23
883.000,11.14,14.4,13.7,5.3,5,4,7,16,60.27
884.000,11.37,14.8,11.7,7.6,5,4,7,16,15.22
885.000,11.55,14.8,12.8,7.1,5,5,6,16,19.53
886.000,11.98,15.9,11.3,8.7,5,5,7,17,27.70
887.000,11.38,15.1,11.4,7.6,6,4,8,18,23.32
888.000,11.61,15.1,11.3,8.4,6,4,8,18,18.88
889.000,11.42,14.9,10.4,9.0,6,5,7,18,0.00
890.000,11.27,15.1,10.7,8.1,6,6,6,18,22.86
891.000,11.04,14.4,9.2,9.5,6,6,6,18,24.16
892.000,10.52,13.2,9.9,8.4,7,6,6,19,36.90
893.000,10.64,13.5,9.6,8.9,6,6,6,18,41.71
894.000,10.41,12.8,9.5,9.0,6,7,5,18,119.96
895.000,9.92,11.8,9.4,8.6,8,5,7,20,123.46
896.000,10.04,11.9,9.5,8.7,7,6,6,19,111.58
897.000,10.16,12.4,8.9,9.2,8,6,5,19,113.92
898.000,9.81,12.2,9.2,8.1,9,5,5,19,121.93
899.000,10.19,12.7,9.2,8.7,9,5,5,19,113.68
900.000,9.42,13.0,8.0,7.3,9,6,3,18,0.00
901.000,9.20,11.7,7.3,8.7,9,5,4,18,0.00
902.000,9.03,11.5,6.3,9.3,9,5,4,18,0.00
903.000,8.20,9.6,5.3,9.7,9,5,4,18,17.59
904.000,7.63,9.2,3.5,10.2,9,5,4,18,19.99
905.000,7.55,8.6,2.8,11.3,9,5,3,17,31.76
906.000,9.00,8.5,2.7,15.9,9,5,5,19,28.16
907.000,8.61,7.9,3.6,14.3,8,5,5,18,140.44
908.000,10.75,7.8,9.8,14.7,8,5,7,20,139.39
909.000,11.82,7.8,14.3,13.4,8,6,7,21,138.33
910.000,12.20,10.2,13.0,13.4,9,6,7,22,137.69
911.000,12.22,11.8,10.8,14.1,9,5,8,22,126.48
912.000,13.16,11.6,14.9,13.0,10,5,9,24,126.40
913.000,13.27,12.5,15.1,12.1,10,5,9,24,116.54
914.000,12.96,12.9,14.3,11.7,12,5,9,26,115.63
915.000,12.53,12.4,14.4,10.8,12,5,9,26,115.30
916.000,10.77,10.4,12.5,9.4,12,7,7,26,19.93
917.000,9.53,8.4,10.3,9.9,13,5,10,28,199.90
918.000,8.20,6.3,8.9,9.3,13,7,8,28,214.50
919.000,6.81,4.5,6.8,9.1,14,5,11,30,234.75
920.000,6.15,3.4,6.8,8.2,14,6,10,30,226.91
921.000,5.32,2.8,6.1,7.0,13,6,11,30,230.05
922.000,4.49,2.6,4.3,6.5,13,7,11,31,216.94
923.000,3.95,2.9,3.8,5.2,13,8,10,31,219.11
924.000,3.35,2.5,2.7,4.9,12,8,11,31,210.68
925.000,3.37,3.0,2.7,4.4,12,9,10,31,213.82
926.000,3.29,2.8,2.2,4.8,12,9,11,32,213.12
927.000,3.39,3.3,2.1,4.8,12,10,10,32,204.97
928.000,3.32,3.5,1.6,4.9,12,10,10,32,195.60
929.000,3.22,3.2,1.5,4.9,11,11,10,32,179.38
930.000,3.05,3.5,0.9,4.7,12,10,12,34,191.45
931.000,2.90,3.6,0.9,4.2,11,10,12,33,183.14
932.000,2.92,3.8,0.9,4.1,11,10,13,34,183.48
933.000,2.72,3.8,1.1,3.2,10,10,14,34,183.34
934.000,3.03,4.6,1.1,3.3,10,11,14,35,174.54
935.000,2.92,5.3,1.0,2.5,9,11,14,34,162.64
936.000,3.18,6.6,0.7,2.2,9,11,15,35,171.52
937.000,3.05,7.3,0.5,1.3,8,11,15,34,151.04
938.000,3.16,8.2,0.2,1.1,8,11,15,34,150.81
939.000,3.21,9.0,0.2,0.4,7,11,15,33,139.25
940.000,3.21,9.1,0.2,0.4,8,10,16,34,138.26
941.000,3.48,9.5,0.3,0.6,7,10,16,33,142.99
942.000,3.59,9.6,0.7,0.5,7,10,15,32,121.42
943.000,3.43,9.1,0.7,0.5,7,9,17,33,120.72
944.000,3.79,9.9,1.0,0.5,7,9,17,33,125.37
945.000,4.15,10.4,1.5,0.6,6,9,16,31,108.23
